13;Asnieres Gennevilliers Les Courtilles;Les Agnettes;1
13;Les Agnettes;Asnieres Gennevilliers Les Courtilles;1
13;Les Agnettes;Gabriel Peri;2
13;Gabriel Peri;Les Agnettes;2
13;Gabriel Peri;Mairie de Clichy;2
13;Mairie de Clichy;Gabriel Peri;2
13;Mairie de Clichy;Porte de Clichy;3
13;Porte de Clichy;Mairie de Clichy;3
13;Porte de Clichy;Brochant;1
13;Brochant;Porte de Clichy;1
14;Saint Lazare;Madeleine;1
14;Madeleine;Saint Lazare;1
14;Madeleine;Pyramides;2
14;Pyramides;Madeleine;2
14;Pyramides;Chatelet;2
14;Chatelet;Pyramides;2
14;Chatelet;Gare de Lyon;3
14;Gare de Lyon;Chatelet;3
14;Gare de Lyon;Bercy;2
14;Bercy;Gare de Lyon;2
14;Bercy;Cour Saint Emillion;1
14;Cour Saint Emillion;Bercy;1
14;Cour Saint Emillion;Bibliotheque Francois Mitterrand;2
14;Bibliotheque Francois Mitterrand;Cour Saint Emillion;2
14;Bibliotheque Francois Mitterrand;Olympiades;2
14;Olympiades;Bibliotheque Francois Mitterrand;2
